year,climate,fortype,acres,district
2038,Ensemble-rcp85,709,11.884272,"Coos Bay District"
2038,Ensemble-rcp85,709,23.912717,"Eugene District"
2038,Ensemble-rcp85,709,27.115159,"Roseburg District"
2038,Ensemble-rcp85,722,93.212812,"Medford District"
2038,Ensemble-rcp85,722,189.38809,"Roseburg District"
2038,Ensemble-rcp85,911,1667.763495,"Coos Bay District"
2038,Ensemble-rcp85,911,608.042408,"Eugene District"
2038,Ensemble-rcp85,911,30.084564,"Medford District"
2038,Ensemble-rcp85,911,114.908519,"Roseburg District"
2038,Ensemble-rcp85,911,2045.383764,"Salem District"
2038,Ensemble-rcp85,912,244.757663,"Coos Bay District"
2038,Ensemble-rcp85,912,251.46798,"Eugene District"
2038,Ensemble-rcp85,912,37.079814,"Medford District"
2038,Ensemble-rcp85,912,351.118818,"Roseburg District"
2038,Ensemble-rcp85,912,647.035028,"Salem District"
2038,Ensemble-rcp85,922,1173.630291,"Medford District"
2038,Ensemble-rcp85,922,46.440012,"Roseburg District"
2038,Ensemble-rcp85,923,68.090288,"Eugene District"
2038,Ensemble-rcp85,923,245.448103,"Lakeview District"
2038,Ensemble-rcp85,923,3592.248813,"Medford District"
2038,Ensemble-rcp85,923,323.164758,"Roseburg District"
2038,Ensemble-rcp85,923,62.84709,"Salem District"
2038,Ensemble-rcp85,924,7.543181,"Medford District"
2038,Ensemble-rcp85,932,2504.116579,"Medford District"
2038,Ensemble-rcp85,932,36.477318,"Roseburg District"
2038,Ensemble-rcp85,941,683.907487,"Coos Bay District"
2038,Ensemble-rcp85,941,2105.01374,"Medford District"
2038,Ensemble-rcp85,941,68.144609,"Roseburg District"
2038,Ensemble-rcp85,942,23.616796,"Coos Bay District"
2038,Ensemble-rcp85,943,88.767802,"Coos Bay District"
2038,Ensemble-rcp85,943,5.653382,"Eugene District"
2038,Ensemble-rcp85,943,324.760838,"Medford District"
2038,Ensemble-rcp85,943,64.022998,"Roseburg District"
2038,Ensemble-rcp85,943,32.170471,"Salem District"
2038,Ensemble-rcp85,951,119.574281,"Coos Bay District"
2038,Ensemble-rcp85,951,2390.274584,"Medford District"
2038,Ensemble-rcp85,951,641.431791,"Roseburg District"
2038,Ensemble-rcp85,997,209.412405,"Coos Bay District"
2038,Ensemble-rcp85,997,194.096555,"Medford District"
2038,Ensemble-rcp85,997,32.526832,"Roseburg District"
2038,Ensemble-rcp85,998,243.670214,"Coos Bay District"
2038,Ensemble-rcp85,998,126.239199,"Eugene District"
2038,Ensemble-rcp85,998,28.306812,"Medford District"
2038,Ensemble-rcp85,998,26.354796,"Roseburg District"
2038,Ensemble-rcp85,998,8.274767,"Salem District"
2038,Ensemble-rcp85,999,11.745473,"Eugene District"
2038,Ensemble-rcp85,999,39.843736,"Lakeview District"
2038,Ensemble-rcp85,999,38.946976,"Medford District"
2038,Ensemble-rcp85,999,53.683285,"Roseburg District"
2043,Ensemble-rcp45,183,1827.965285,"Lakeview District"
2043,Ensemble-rcp45,201,13450.909087,"Coos Bay District"
2043,Ensemble-rcp45,201,13940.447152,"Eugene District"
2043,Ensemble-rcp45,201,635.350848,"Lakeview District"
2043,Ensemble-rcp45,201,24563.67503,"Medford District"
2043,Ensemble-rcp45,201,19042.654025,"Roseburg District"
2043,Ensemble-rcp45,201,14744.464885,"Salem District"
2043,Ensemble-rcp45,202,45.057329,"Medford District"
2043,Ensemble-rcp45,221,4563.262222,"Lakeview District"
2043,Ensemble-rcp45,221,4150.005274,"Medford District"
2043,Ensemble-rcp45,221,49.358587,"Roseburg District"
2043,Ensemble-rcp45,222,505.22802,"Medford District"
2043,Ensemble-rcp45,222,30.564851,"Roseburg District"
2043,Ensemble-rcp45,223,339.298112,"Medford District"
2043,Ensemble-rcp45,224,87.760257,"Lakeview District"
2043,Ensemble-rcp45,224,821.209396,"Medford District"
2043,Ensemble-rcp45,261,178.60107,"Medford District"
2043,Ensemble-rcp45,264,470.35222,"Salem District"
2043,Ensemble-rcp45,267,263.33087,"Medford District"
2043,Ensemble-rcp45,301,39.967381,"Eugene District"
2043,Ensemble-rcp45,301,61.645422,"Roseburg District"
2043,Ensemble-rcp45,301,1516.196963,"Salem District"
2043,Ensemble-rcp45,304,31.513908,"Eugene District"
2043,Ensemble-rcp45,304,78.858255,"Salem District"
2043,Ensemble-rcp45,305,55.028905,"Salem District"
2043,Ensemble-rcp45,709,11.884272,"Coos Bay District"
2043,Ensemble-rcp45,709,23.912717,"Eugene District"
2043,Ensemble-rcp45,709,16.525792,"Roseburg District"
2043,Ensemble-rcp45,709,37.440328,"Salem District"
2043,Ensemble-rcp45,722,60.860905,"Medford District"
2043,Ensemble-rcp45,722,107.988479,"Roseburg District"
2043,Ensemble-rcp45,911,1676.189361,"Coos Bay District"
2043,Ensemble-rcp45,911,637.618514,"Eugene District"
2043,Ensemble-rcp45,911,22.181692,"Medford District"
2043,Ensemble-rcp45,911,60.505748,"Roseburg District"
2043,Ensemble-rcp45,911,2058.128652,"Salem District"
2043,Ensemble-rcp45,912,257.567085,"Coos Bay District"
2043,Ensemble-rcp45,912,228.645815,"Eugene District"
2043,Ensemble-rcp45,912,181.473679,"Roseburg District"
2043,Ensemble-rcp45,912,537.814797,"Salem District"
2043,Ensemble-rcp45,922,898.925335,"Medford District"
2043,Ensemble-rcp45,922,119.797212,"Roseburg District"
2043,Ensemble-rcp45,923,59.968797,"Eugene District"
2043,Ensemble-rcp45,923,245.448103,"Lakeview District"
2043,Ensemble-rcp45,923,3554.056655,"Medford District"
2043,Ensemble-rcp45,923,210.956414,"Roseburg District"
2043,Ensemble-rcp45,924,56.320019,"Medford District"
2043,Ensemble-rcp45,932,2311.430554,"Medford District"
2043,Ensemble-rcp45,932,83.712395,"Roseburg District"
2043,Ensemble-rcp45,941,678.204938,"Coos Bay District"
2043,Ensemble-rcp45,941,2211.502427,"Medford District"
2043,Ensemble-rcp45,941,68.144609,"Roseburg District"
2043,Ensemble-rcp45,942,23.616796,"Coos Bay District"
2043,Ensemble-rcp45,943,88.767802,"Coos Bay District"
2043,Ensemble-rcp45,943,5.653382,"Eugene District"
2043,Ensemble-rcp45,943,203.169323,"Medford District"
2043,Ensemble-rcp45,943,64.022998,"Roseburg District"
2043,Ensemble-rcp45,943,32.170471,"Salem District"
2043,Ensemble-rcp45,951,143.762449,"Coos Bay District"
2043,Ensemble-rcp45,951,2054.802379,"Medford District"
2043,Ensemble-rcp45,951,531.474188,"Roseburg District"
2043,Ensemble-rcp45,997,224.225754,"Coos Bay District"
2043,Ensemble-rcp45,997,205.711414,"Medford District"
2043,Ensemble-rcp45,998,280.145913,"Coos Bay District"
2043,Ensemble-rcp45,998,167.448295,"Eugene District"
2043,Ensemble-rcp45,998,28.306812,"Medford District"
2043,Ensemble-rcp45,998,26.354796,"Roseburg District"
2043,Ensemble-rcp45,998,8.274767,"Salem District"
2043,Ensemble-rcp45,999,12.613087,"Coos Bay District"
2043,Ensemble-rcp45,999,17.033741,"Eugene District"
2043,Ensemble-rcp45,999,156.972577,"Lakeview District"
2043,Ensemble-rcp45,999,67.170167,"Medford District"
2043,Ensemble-rcp45,999,67.648821,"Salem District"
2043,Ensemble-rcp85,183,1582.566738,"Lakeview District"
2043,Ensemble-rcp85,201,13500.383826,"Coos Bay District"
2043,Ensemble-rcp85,201,13939.460191,"Eugene District"
2043,Ensemble-rcp85,201,697.323374,"Lakeview District"
2043,Ensemble-rcp85,201,24058.123967,"Medford District"
2043,Ensemble-rcp85,201,18891.916167,"Roseburg District"
2043,Ensemble-rcp85,201,14740.374706,"Salem District"
2043,Ensemble-rcp85,202,45.057329,"Medford District"
2043,Ensemble-rcp85,221,4836.428369,"Lakeview District"
2043,Ensemble-rcp85,221,4539.354009,"Medford District"
2043,Ensemble-rcp85,221,15.107709,"Roseburg District"
2043,Ensemble-rcp85,222,579.584707,"Medford District"
2043,Ensemble-rcp85,222,45.607103,"Roseburg District"
2043,Ensemble-rcp85,223,162.186536,"Medford District"
2043,Ensemble-rcp85,224,24.281938,"Lakeview District"
2043,Ensemble-rcp85,224,678.716093,"Medford District"
2043,Ensemble-rcp85,261,39.998745,"Lakeview District"
2043,Ensemble-rcp85,261,120.428014,"Medford District"
2043,Ensemble-rcp85,264,339.096434,"Salem District"
2043,Ensemble-rcp85,267,37.063295,"Lakeview District"
2043,Ensemble-rcp85,267,517.664484,"Medford District"
2043,Ensemble-rcp85,301,55.103321,"Eugene District"
2043,Ensemble-rcp85,301,81.115324,"Roseburg District"
2043,Ensemble-rcp85,301,1478.699687,"Salem District"
2043,Ensemble-rcp85,304,31.513908,"Eugene District"
2043,Ensemble-rcp85,304,78.689329,"Salem District"
2043,Ensemble-rcp85,305,77.747305,"Salem District"
2043,Ensemble-rcp85,702,32.526832,"Roseburg District"
2043,Ensemble-rcp85,709,11.884272,"Coos Bay District"
2043,Ensemble-rcp85,709,23.912717,"Eugene District"
2043,Ensemble-rcp85,709,41.883575,"Roseburg District"
2043,Ensemble-rcp85,722,52.351666,"Medford District"
2043,Ensemble-rcp85,722,70.866249,"Roseburg District"
2043,Ensemble-rcp85,911,1608.67693,"Coos Bay District"
2043,Ensemble-rcp85,911,601.642024,"Eugene District"
2043,Ensemble-rcp85,911,22.181692,"Medford District"
2043,Ensemble-rcp85,911,60.505748,"Roseburg District"
2043,Ensemble-rcp85,911,1954.552481,"Salem District"
2043,Ensemble-rcp85,912,254.004061,"Coos Bay District"
2043,Ensemble-rcp85,912,261.011652,"Eugene District"
2043,Ensemble-rcp85,912,37.079814,"Medford District"
2043,Ensemble-rcp85,912,298.385852,"Roseburg District"
2043,Ensemble-rcp85,912,752.230054,"Salem District"
2043,Ensemble-rcp85,922,1024.886873,"Medford District"
2043,Ensemble-rcp85,922,79.757866,"Roseburg District"
2043,Ensemble-rcp85,923,68.090288,"Eugene District"
2043,Ensemble-rcp85,923,245.448103,"Lakeview District"
2043,Ensemble-rcp85,923,3234.916865,"Medford District"
2043,Ensemble-rcp85,923,242.961645,"Roseburg District"
2043,Ensemble-rcp85,923,71.799197,"Salem District"
2043,Ensemble-rcp85,924,7.543181,"Medford District"
2043,Ensemble-rcp85,932,2544.917291,"Medford District"
2043,Ensemble-rcp85,932,36.477318,"Roseburg District"
2043,Ensemble-rcp85,941,678.204938,"Coos Bay District"
2043,Ensemble-rcp85,941,2182.408148,"Medford District"
2043,Ensemble-rcp85,941,68.144609,"Roseburg District"
2043,Ensemble-rcp85,942,23.616796,"Coos Bay District"
2043,Ensemble-rcp85,942,11.556837,"Roseburg District"
2043,Ensemble-rcp85,943,88.767802,"Coos Bay District"
2043,Ensemble-rcp85,943,5.653382,"Eugene District"
2043,Ensemble-rcp85,943,310.84276,"Medford District"
2043,Ensemble-rcp85,943,95.148798,"Roseburg District"
2043,Ensemble-rcp85,943,32.170471,"Salem District"
2043,Ensemble-rcp85,951,119.574281,"Coos Bay District"
2043,Ensemble-rcp85,951,2123.886685,"Medford District"
2043,Ensemble-rcp85,951,556.862767,"Roseburg District"
2043,Ensemble-rcp85,997,209.412405,"Coos Bay District"
2043,Ensemble-rcp85,997,205.711414,"Medford District"
2043,Ensemble-rcp85,998,321.370919,"Coos Bay District"
2043,Ensemble-rcp85,998,126.239199,"Eugene District"
2043,Ensemble-rcp85,998,28.306812,"Medford District"
2043,Ensemble-rcp85,998,26.354796,"Roseburg District"
2043,Ensemble-rcp85,998,8.274767,"Salem District"
2043,Ensemble-rcp85,999,31.990314,"Coos Bay District"
2043,Ensemble-rcp85,999,39.58302,"Eugene District"
2043,Ensemble-rcp85,999,53.64873,"Lakeview District"
2043,Ensemble-rcp85,999,64.694443,"Medford District"
2043,Ensemble-rcp85,999,72.744633,"Salem District"
2048,Ensemble-rcp45,183,1637.982763,"Lakeview District"
2048,Ensemble-rcp45,201,13551.871815,"Coos Bay District"
2048,Ensemble-rcp45,201,13917.395279,"Eugene District"
2048,Ensemble-rcp45,201,633.760886,"Lakeview District"
2048,Ensemble-rcp45,201,24612.003344,"Medford District"
2048,Ensemble-rcp45,201,19097.343702,"Roseburg District"
2048,Ensemble-rcp45,201,14804.770993,"Salem District"
2048,Ensemble-rcp45,202,19.127166,"Medford District"
2048,Ensemble-rcp45,221,4866.455184,"Lakeview District"
2048,Ensemble-rcp45,221,4779.711005,"Medford District"
2048,Ensemble-rcp45,221,49.358587,"Roseburg District"
2048,Ensemble-rcp45,222,490.406667,"Medford District"
2048,Ensemble-rcp45,222,11.765696,"Roseburg District"
2048,Ensemble-rcp45,223,383.8415,"Medford District"
2048,Ensemble-rcp45,224,64.280683,"Lakeview District"
2048,Ensemble-rcp45,224,899.215228,"Medford District"
2048,Ensemble-rcp45,261,111.341609,"Medford District"
2048,Ensemble-rcp45,264,485.096728,"Salem District"
2048,Ensemble-rcp45,267,242.733633,"Medford District"
2048,Ensemble-rcp45,301,39.967381,"Eugene District"
2048,Ensemble-rcp45,301,61.645422,"Roseburg District"
2048,Ensemble-rcp45,301,1341.158048,"Salem District"
2048,Ensemble-rcp45,304,31.513908,"Eugene District"
2048,Ensemble-rcp45,304,78.858255,"Salem District"
2048,Ensemble-rcp45,305,55.028905,"Salem District"
2048,Ensemble-rcp45,709,11.884272,"Coos Bay District"
2048,Ensemble-rcp45,709,23.912717,"Eugene District"
2048,Ensemble-rcp45,709,16.525792,"Roseburg District"
2048,Ensemble-rcp45,709,37.440328,"Salem District"
2048,Ensemble-rcp45,722,71.132298,"Medford District"
2048,Ensemble-rcp45,722,107.988479,"Roseburg District"
2048,Ensemble-rcp45,911,1616.515684,"Coos Bay District"
2048,Ensemble-rcp45,911,637.618514,"Eugene District"
2048,Ensemble-rcp45,911,24.458017,"Roseburg District"
2048,Ensemble-rcp45,911,2060.894669,"Salem District"
2048,Ensemble-rcp45,912,248.250117,"Coos Bay District"
2048,Ensemble-rcp45,912,201.623791,"Eugene District"
2048,Ensemble-rcp45,912,40.006967,"Medford District"
2048,Ensemble-rcp45,912,164.31193,"Roseburg District"
2048,Ensemble-rcp45,912,643.146905,"Salem District"
2048,Ensemble-rcp45,922,903.240399,"Medford District"
2048,Ensemble-rcp45,922,103.613593,"Roseburg District"
2048,Ensemble-rcp45,923,59.968797,"Eugene District"
2048,Ensemble-rcp45,923,245.448103,"Lakeview District"
2048,Ensemble-rcp45,923,2992.603761,"Medford District"
2048,Ensemble-rcp45,923,160.522005,"Roseburg District"
2048,Ensemble-rcp45,924,92.667224,"Medford District"
2048,Ensemble-rcp45,932,2270.631659,"Medford District"
2048,Ensemble-rcp45,932,71.559467,"Roseburg District"
2048,Ensemble-rcp45,941,607.735419,"Coos Bay District"
2048,Ensemble-rcp45,941,2232.369915,"Medford District"
2048,Ensemble-rcp45,941,84.364994,"Roseburg District"
2048,Ensemble-rcp45,942,23.616796,"Coos Bay District"
2048,Ensemble-rcp45,942,11.556837,"Roseburg District"
2048,Ensemble-rcp45,943,88.767802,"Coos Bay District"
2048,Ensemble-rcp45,943,5.653382,"Eugene District"
2048,Ensemble-rcp45,943,259.673161,"Medford District"
2048,Ensemble-rcp45,943,64.022998,"Roseburg District"
2048,Ensemble-rcp45,943,32.170471,"Salem District"
2048,Ensemble-rcp45,951,143.762449,"Coos Bay District"
2048,Ensemble-rcp45,951,1806.395025,"Medford District"
2048,Ensemble-rcp45,951,504.741398,"Roseburg District"
2048,Ensemble-rcp45,997,224.225754,"Coos Bay District"
2048,Ensemble-rcp45,997,205.711414,"Medford District"
2048,Ensemble-rcp45,998,280.145913,"Coos Bay District"
2048,Ensemble-rcp45,998,167.448295,"Eugene District"
2048,Ensemble-rcp45,998,28.306812,"Medford District"
2048,Ensemble-rcp45,998,17.05344,"Roseburg District"
2048,Ensemble-rcp45,998,8.274767,"Salem District"
2048,Ensemble-rcp45,999,51.110523,"Coos Bay District"
2048,Ensemble-rcp45,999,67.107638,"Eugene District"
2048,Ensemble-rcp45,999,68.831673,"Lakeview District"
2048,Ensemble-rcp45,999,99.723996,"Medford District"
2048,Ensemble-rcp45,999,104.346838,"Roseburg District"
2048,Ensemble-rcp45,999,59.538995,"Salem District"
2048,Ensemble-rcp85,183,1441.067287,"Lakeview District"
2048,Ensemble-rcp85,201,13555.500064,"Coos Bay District"
2048,Ensemble-rcp85,201,14027.886187,"Eugene District"
2048,Ensemble-rcp85,201,697.285381,"Lakeview District"
2048,Ensemble-rcp85,201,23978.553116,"Medford District"
2048,Ensemble-rcp85,201,18862.074161,"Roseburg District"
2048,Ensemble-rcp85,201,14785.898929,"Salem District"
2048,Ensemble-rcp85,202,45.057329,"Medford District"
2048,Ensemble-rcp85,221,4997.722689,"Lakeview District"
2048,Ensemble-rcp85,221,5383.024563,"Medford District"
2048,Ensemble-rcp85,221,15.107709,"Roseburg District"
2048,Ensemble-rcp85,222,551.207923,"Medford District"
2048,Ensemble-rcp85,222,33.841407,"Roseburg District"
2048,Ensemble-rcp85,223,291.984157,"Medford District"
2048,Ensemble-rcp85,224,24.281938,"Lakeview District"
2048,Ensemble-rcp85,224,696.377439,"Medford District"
2048,Ensemble-rcp85,261,39.998745,"Lakeview District"
2048,Ensemble-rcp85,261,165.782624,"Medford District"
2048,Ensemble-rcp85,264,353.840942,"Salem District"
2048,Ensemble-rcp85,267,37.063295,"Lakeview District"
2048,Ensemble-rcp85,267,427.292978,"Medford District"
2048,Ensemble-rcp85,301,34.964358,"Eugene District"
2048,Ensemble-rcp85,301,81.115324,"Roseburg District"
2048,Ensemble-rcp85,301,1346.147227,"Salem District"
2048,Ensemble-rcp85,304,86.496855,"Salem District"
2048,Ensemble-rcp85,305,55.028905,"Salem District"
2048,Ensemble-rcp85,709,11.884272,"Coos Bay District"
2048,Ensemble-rcp85,709,23.912717,"Eugene District"
2048,Ensemble-rcp85,709,41.883575,"Roseburg District"
2048,Ensemble-rcp85,722,55.122217,"Medford District"
2048,Ensemble-rcp85,722,40.107939,"Roseburg District"
2048,Ensemble-rcp85,911,1544.888159,"Coos Bay District"
2048,Ensemble-rcp85,911,601.642024,"Eugene District"
2048,Ensemble-rcp85,911,40.711438,"Roseburg District"
2048,Ensemble-rcp85,911,1977.412248,"Salem District"
2048,Ensemble-rcp85,912,284.266693,"Coos Bay District"
2048,Ensemble-rcp85,912,205.300504,"Eugene District"
2048,Ensemble-rcp85,912,37.079814,"Medford District"
2048,Ensemble-rcp85,912,326.541662,"Roseburg District"
2048,Ensemble-rcp85,912,786.186471,"Salem District"
2048,Ensemble-rcp85,922,860.053109,"Medford District"
2048,Ensemble-rcp85,922,97.142903,"Roseburg District"
2048,Ensemble-rcp85,923,43.59846,"Eugene District"
2048,Ensemble-rcp85,923,245.448103,"Lakeview District"
2048,Ensemble-rcp85,923,2808.673925,"Medford District"
2048,Ensemble-rcp85,923,154.661006,"Roseburg District"
2048,Ensemble-rcp85,923,8.952107,"Salem District"
2048,Ensemble-rcp85,924,80.096608,"Medford District"
2048,Ensemble-rcp85,932,2495.552052,"Medford District"
2048,Ensemble-rcp85,932,36.477318,"Roseburg District"
2048,Ensemble-rcp85,941,630.645014,"Coos Bay District"
2048,Ensemble-rcp85,941,2049.262815,"Medford District"
2048,Ensemble-rcp85,941,84.364994,"Roseburg District"
2048,Ensemble-rcp85,942,23.616796,"Coos Bay District"
2048,Ensemble-rcp85,942,45.111151,"Roseburg District"
2048,Ensemble-rcp85,943,88.767802,"Coos Bay District"
2048,Ensemble-rcp85,943,5.653382,"Eugene District"
2048,Ensemble-rcp85,943,310.84276,"Medford District"
2048,Ensemble-rcp85,943,116.096808,"Roseburg District"
2048,Ensemble-rcp85,943,32.170471,"Salem District"
2048,Ensemble-rcp85,951,90.945638,"Coos Bay District"
2048,Ensemble-rcp85,951,1873.190329,"Medford District"
2048,Ensemble-rcp85,951,509.444356,"Roseburg District"
2048,Ensemble-rcp85,997,224.225754,"Coos Bay District"
2048,Ensemble-rcp85,997,222.46508,"Medford District"
2048,Ensemble-rcp85,998,339.615843,"Coos Bay District"
2048,Ensemble-rcp85,998,126.239199,"Eugene District"
2048,Ensemble-rcp85,998,28.306812,"Medford District"
2048,Ensemble-rcp85,998,26.354796,"Roseburg District"
2048,Ensemble-rcp85,998,8.274767,"Salem District"
2048,Ensemble-rcp85,999,53.530509,"Coos Bay District"
2048,Ensemble-rcp85,999,83.012871,"Eugene District"
2048,Ensemble-rcp85,999,33.891854,"Lakeview District"
2048,Ensemble-rcp85,999,180.917133,"Medford District"
2048,Ensemble-rcp85,999,144.142648,"Roseburg District"
2048,Ensemble-rcp85,999,165.970142,"Salem District"
2053,Ensemble-rcp45,183,1485.745606,"Lakeview District"
2053,Ensemble-rcp45,201,13510.307226,"Coos Bay District"
2053,Ensemble-rcp45,201,14036.470713,"Eugene District"
2053,Ensemble-rcp45,201,585.900758,"Lakeview District"
2053,Ensemble-rcp45,201,24591.995393,"Medford District"
2053,Ensemble-rcp45,201,19267.34915,"Roseburg District"
2053,Ensemble-rcp45,201,14892.278741,"Salem District"
2053,Ensemble-rcp45,202,19.127166,"Medford District"
2053,Ensemble-rcp45,221,5022.662151,"Lakeview District"
2053,Ensemble-rcp45,221,5613.712084,"Medford District"
2053,Ensemble-rcp45,221,49.358587,"Roseburg District"
2053,Ensemble-rcp45,222,469.00408,"Medford District"
2053,Ensemble-rcp45,222,11.765696,"Roseburg District"
2053,Ensemble-rcp45,223,501.216733,"Medford District"
2053,Ensemble-rcp45,224,64.280683,"Lakeview District"
2053,Ensemble-rcp45,224,928.09109,"Medford District"
2053,Ensemble-rcp45,261,125.783879,"Medford District"
2053,Ensemble-rcp45,264,525.095473,"Salem District"
2053,Ensemble-rcp45,267,242.733633,"Medford District"
2053,Ensemble-rcp45,301,9.197954,"Eugene District"
2053,Ensemble-rcp45,301,40.650651,"Roseburg District"
2053,Ensemble-rcp45,301,1189.239321,"Salem District"
2053,Ensemble-rcp45,304,31.513908,"Eugene District"
2053,Ensemble-rcp45,304,71.895404,"Salem District"
2053,Ensemble-rcp45,305,55.028905,"Salem District"
2053,Ensemble-rcp45,709,11.884272,"Coos Bay District"
2053,Ensemble-rcp45,709,23.912717,"Eugene District"
2053,Ensemble-rcp45,709,31.294208,"Roseburg District"
2053,Ensemble-rcp45,722,66.236157,"Medford District"
2053,Ensemble-rcp45,722,118.799737,"Roseburg District"
2053,Ensemble-rcp45,911,1615.068793,"Coos Bay District"
2053,Ensemble-rcp45,911,649.756645,"Eugene District"
2053,Ensemble-rcp45,911,14.676435,"Roseburg District"
2053,Ensemble-rcp45,911,1935.166167,"Salem District"
2053,Ensemble-rcp45,912,285.656531,"Coos Bay District"
2053,Ensemble-rcp45,912,193.555031,"Eugene District"
2053,Ensemble-rcp45,912,153.673122,"Roseburg District"
2053,Ensemble-rcp45,912,785.186488,"Salem District"
2053,Ensemble-rcp45,922,919.293995,"Medford District"
2053,Ensemble-rcp45,922,127.772131,"Roseburg District"
2053,Ensemble-rcp45,923,59.968797,"Eugene District"
2053,Ensemble-rcp45,923,255.043678,"Lakeview District"
2053,Ensemble-rcp45,923,2534.301516,"Medford District"
2053,Ensemble-rcp45,923,139.038002,"Roseburg District"
2053,Ensemble-rcp45,924,85.765446,"Medford District"
2053,Ensemble-rcp45,932,2200.038152,"Medford District"
2053,Ensemble-rcp45,932,71.559467,"Roseburg District"
2053,Ensemble-rcp45,941,583.416169,"Coos Bay District"
2053,Ensemble-rcp45,941,2135.825481,"Medford District"
2053,Ensemble-rcp45,941,84.364994,"Roseburg District"
2053,Ensemble-rcp45,942,11.556837,"Roseburg District"
2053,Ensemble-rcp45,943,88.767802,"Coos Bay District"
2053,Ensemble-rcp45,943,5.653382,"Eugene District"
2053,Ensemble-rcp45,943,209.68621,"Medford District"
2053,Ensemble-rcp45,943,49.527155,"Roseburg District"
2053,Ensemble-rcp45,943,32.170471,"Salem District"
2053,Ensemble-rcp45,951,103.827308,"Coos Bay District"
2053,Ensemble-rcp45,951,1630.623677,"Medford District"
2053,Ensemble-rcp45,951,361.61247,"Roseburg District"
2053,Ensemble-rcp45,997,249.678725,"Coos Bay District"
2053,Ensemble-rcp45,997,205.711414,"Medford District"
2053,Ensemble-rcp45,998,304.493874,"Coos Bay District"
2053,Ensemble-rcp45,998,142.180555,"Eugene District"
2053,Ensemble-rcp45,998,17.05344,"Roseburg District"
2053,Ensemble-rcp45,998,8.274767,"Salem District"
2053,Ensemble-rcp45,999,94.785844,"Coos Bay District"
2053,Ensemble-rcp45,999,103.126416,"Lakeview District"
2053,Ensemble-rcp45,999,61.696677,"Medford District"
2053,Ensemble-rcp45,999,105.127113,"Roseburg District"
2053,Ensemble-rcp45,999,112.043327,"Salem District"
2053,Ensemble-rcp85,183,1186.468619,"Lakeview District"
2053,Ensemble-rcp85,201,13468.885129,"Coos Bay District"
2053,Ensemble-rcp85,201,14136.68721,"Eugene District"
2053,Ensemble-rcp85,201,616.948464,"Lakeview District"
2053,Ensemble-rcp85,201,23635.998593,"Medford District"
2053,Ensemble-rcp85,201,18856.090045,"Roseburg District"
2053,Ensemble-rcp85,201,14985.176501,"Salem District"
2053,Ensemble-rcp85,202,45.057329,"Medford District"
2053,Ensemble-rcp85,221,5229.07376599999,"Lakeview District"
2053,Ensemble-rcp85,221,6112.935531,"Medford District"
2053,Ensemble-rcp85,222,520.746678,"Medford District"
2053,Ensemble-rcp85,222,33.841407,"Roseburg District"
2053,Ensemble-rcp85,223,239.634415,"Medford District"
2053,Ensemble-rcp85,224,24.281938,"Lakeview District"
2053,Ensemble-rcp85,224,682.417872,"Medford District"
2053,Ensemble-rcp85,261,39.998745,"Lakeview District"
2053,Ensemble-rcp85,261,199.804307,"Medford District"
2053,Ensemble-rcp85,261,7.179605,"Roseburg District"
2053,Ensemble-rcp85,264,353.840942,"Salem District"
2053,Ensemble-rcp85,267,37.063295,"Lakeview District"
2053,Ensemble-rcp85,267,415.702857,"Medford District"
2053,Ensemble-rcp85,301,60.120553,"Roseburg District"
2053,Ensemble-rcp85,301,1064.029474,"Salem District"
2053,Ensemble-rcp85,304,117.155643,"Salem District"
2053,Ensemble-rcp85,305,55.028905,"Salem District"
2053,Ensemble-rcp85,704,16.525792,"Roseburg District"
2053,Ensemble-rcp85,709,11.884272,"Coos Bay District"
2053,Ensemble-rcp85,709,5.187861,"Eugene District"
2053,Ensemble-rcp85,709,25.357783,"Roseburg District"
2053,Ensemble-rcp85,722,67.259834,"Medford District"
2053,Ensemble-rcp85,722,32.161945,"Roseburg District"
2053,Ensemble-rcp85,911,1466.54126,"Coos Bay District"
2053,Ensemble-rcp85,911,590.20101,"Eugene District"
2053,Ensemble-rcp85,911,32.379939,"Roseburg District"
2053,Ensemble-rcp85,911,1974.742016,"Salem District"
2053,Ensemble-rcp85,912,388.099288,"Coos Bay District"
2053,Ensemble-rcp85,912,208.502767,"Eugene District"
2053,Ensemble-rcp85,912,417.386958,"Roseburg District"
2053,Ensemble-rcp85,912,890.63755,"Salem District"
2053,Ensemble-rcp85,922,863.442407,"Medford District"
2053,Ensemble-rcp85,922,162.843117,"Roseburg District"
2053,Ensemble-rcp85,923,43.59846,"Eugene District"
2053,Ensemble-rcp85,923,245.448103,"Lakeview District"
2053,Ensemble-rcp85,923,2375.530457,"Medford District"
2053,Ensemble-rcp85,923,175.799637,"Roseburg District"
2053,Ensemble-rcp85,923,14.432499,"Salem District"
2053,Ensemble-rcp85,924,154.956003,"Medford District"
2053,Ensemble-rcp85,925,28.24737,"Roseburg District"
2053,Ensemble-rcp85,932,2921.318682,"Medford District"
2053,Ensemble-rcp85,932,57.395447,"Roseburg District"
2053,Ensemble-rcp85,941,652.746137,"Coos Bay District"
2053,Ensemble-rcp85,941,2013.092388,"Medford District"
2053,Ensemble-rcp85,941,69.463901,"Roseburg District"
2053,Ensemble-rcp85,942,41.818475,"Roseburg District"
